smiles,homolumogap
C[C@@H]1C[C@@H](C)C[C@@H](C1)[C@H]1CCCCC(=O)C1,6.038206342595
O/C(=N/Cc1ncc[nH]1)/c1csnn1,4.277629729859999
CCC/N=C(\[C@@H]1CCCCCN1)/O,6.98788368084
Cc1ccc(cc1)c1occ(n1)c1ccccc1,4.568791549895
NCCN([C@H](/C(=N\C1CCCC1)/O)C)C1CC1,6.98788368084
O=N(=O)c1ccccc1CCNC(CC(C)(C)C)(C)C,3.4014231312500005
COc1ccccc1CC1=C[CH]NC(=C1)[NH],4.30484111491
O=CN(C1CCCCCC1)C1CCCCCC1,7.14026743712
C[C@@H](C1CCCCC1)Nc1cc(N)ccc1C,5.45316156402
Nc1ccc(cc1)N1[N]N=C([N]1)c1ccccc1,4.372869577535001
O=C=Nc1ccc(cc1)N1CCCCC1,5.05587534229
CC(NCC/N=C(\Nc1ccc(cc1)F)/O)C,5.31710463877
NCCCc1ccnc2c1cccc2,4.846347677405
CCOC(=O)CC/C(=N\C1CC1)/O,5.488536364585
C1CN[C@@H](C1)[C@@H]1CC[N@](CC1)C1CCC1,7.757965877755001
CCOC(=O)[C@@H](C/C=C/c1cccnc1)C,5.20825909857
Oc1ccc(nc1)[Si](C)(C)C,5.654525813389999
CCNCCCCSc1ncc(cn1)C,4.71845416767
NCc1nc(CN)ccc1OC1CC1,5.49125750309
C=CCN(Cc1ccc(cc1)O)CC=C,5.77969818462
Cn1nccc1c1cccs1,4.895328170495
Cn1nc(c(c1NCCO)C#N)C,6.01915837306
COc1ccc(cc1)/C=C(/C(=O)O)\C(C)C,4.427292347635
CN1CCC[N@@](CC1)[C]1S[N]C(=N1)C1CC1,5.3715274088700005
F[C@@H]1CCc2c([C@@H]1O)cccc2,6.364742963194999
[C]=Cn1cccc1CCC(=O)c1ccccc1,3.09121334168
O[C@H]1CN(C(=O)C1)c1cc(F)cc(c1)F,5.59466076628
CCCC(=N)Nc1cccc(c1F)Cl,5.455882702525
N#Cc1cc(C)c2c(c1N)cccc2,4.117082558065
[O][S](Cc1cc(ccc1Cl)N(=O)=O)O,4.269466314344999
CCCCNc1ccc(cc1F)Cl,5.29533553073
CCOC(=O)[C@@H](CCc1ccccc1)[N][O],3.752449998395
N#Cc1cc2CCCc2cc1/N=C(/O)\C,4.957914356110001
COC(=O)C(=C)COCCO,6.046369758110001
COc1ccc(c2c1C[C@@H](CO2)NC(C)C)F,5.68173719844
Cc1nc(c(s1)N1CCCCC1)C(C)(C)C,5.5728916582400005
OCC[C@@H](c1ccccc1OC)[C@@H](N)C,5.8259575392050005
C1CCC(CC1)[N@@]1CCCC[C@@H]1[C@@H]1CCCN1,6.906249525690001
CCNCCCCc1csc(n1)C,5.368806270365
OC[C@@H]1C[C@H](C[C@@]1(C)O)O,8.47362530457
CCO[C@H](OC(C(=O)C)(C)C)C,6.04636975811
CO/C=C(/c1nccc(c1OC)Cl)\C1CC1,4.69668505963
O=N(=O)c1cccn(c1=O)CC(F)(F)F,4.185111020689999
CC[C@@H]1O[C@H](CO)[C@H]([C@H]([C@@H]1O)O)C,8.274982193705
N#CCCCSc1nc(O)cc(n1)CCC,5.423229040464999
CCOc1ccc(cc1)C(=O)N[C@H](CN)CC,5.453161564019999
Cc1ccc(cc1CC(=O)O)N,5.319825777275
CCCc1nnc(s1)c1ccc(nc1)C,4.76199238375
CCCCCCCCCC[C@@H]1CC(=O)O1,7.692658553635001
C#Cc1sc(c(c1Br)C)C,4.77287693777
Cc1ccc(cc1)Nc1ccc(cc1F)F,4.753828968235
CCCC[C@H](CN[C@H](C(O)(C)C)C)CC,7.25999753134
NCC[C@@H](CCO)O,8.10355046789
C1=N[C]2[N@@]([N]1)CN=C1C2=NN=N1,3.790545937465
Cc1nc(sc1[C@@H](CCO)N)C,5.613708735815
Fc1cccc(c1)n1nnc(c1C)[C@@H](N)C,5.14295177445
OCCc1ccc(cc1Cl)C(=O)C,5.140230635945
Oc1cc2CC(=O)C=Cc2cn1,4.321167945939999
CN([C@H](C(C)(C)C)C)C[C@@](C1CC1)(N)C,7.17292109918
CC[C@H]([C@H](NC[C@@H]1CCC=CC1)C)C,6.726654384360001
CN(c1ccc(cc1)c1[nH]n(c(=O)c1F)C)C,4.2885142838800006
CC[C@H](C[C@]([C@H](CC)C)(CC)C)C,9.695416493315
CC([Si](C1CCCCCCCCC1)(C)C)C,8.642335891879998
Nc1ccc2c(c1)CSCCCS2,5.281729838205
OCCOC(=O)O[C@@H]1C[C@@H](C)CC(C1)(C)C,8.465461889055
N[C@H](c1nccs1)O,5.8232364007
CC/C=C(/O[Si](CC)(CC)CC)\OC,6.9443454647600005
CC[C@](OCC(C)C)(O)C,8.857305833775001
N[C@@H](C(=O)CN)C=O,5.1402306359450005
OCCOC(=O)CCOc1ccccc1N,4.900770447505
Cc1csc(n1)[C@](C(C)C)(N)C,5.684458336945
Cc1cccc(c1)[C@@H]1CC(=O)c2c(C1)n[nH]c2C,5.376969685880001
CCc1c(F)cc(cc1Cl)S(=O)(=O)N,5.839563231730001
OCCN([C@H](CC(=O)C)C)C(CC)CC,5.3334314698
CC([C@@H](C(=O)O)CCCc1cccnc1)C,6.19331123738
CNc1ccc(=O)n(c1)Cc1ccccc1,4.1089191425500005
CCC/N=C(\COc1ccccc1N)/O,5.684458336945
OC(=O)C/C(=N\[C@@H](Cc1ccccc1C)C)/O,5.548401411695
CCCOc1ccc(cc1)[C@@H]1CCN1,5.80690956967
CC([C]1N[N]C(=N1)c1ccoc1C)C,5.586497350765
COCOc1ccc2c(c1)cc(cc2)CCl,4.598724073450001
O=C1C[C@H](C(=O)N1C)C1(O)CCCCC1,6.432771425820001
NCCCOc1cccc(c1)OCCCN,5.872216893790001
C[C@@H]1CCC[C@@](C1)(N)/C(=N\c1cnn(c1)C)/O,5.41506562495
OC(=O)C1=CCCSC1,4.9307029710600006
Cc1ncn2c(c1)nnc2CCC(N)(C)C,4.71845416767
SC1=N[C](N[N]1)Cc1ccc(cc1)Cl,5.2790086997
CCOC/C(=N\CCCC(=N)NO)/O,6.179705544855
CSC1=NC[C@]2(O1)C(=Nc1c2cccc1)O,4.91437614003
Cc1ccc(nc1)NC[C@@H]1NC[C@@H]2[C@H]1C2,4.87628020096
Nc1ccc(c(c1)F)C1CCSCC1,5.586497350765
OC/C(=C/CO/C(=N\C(C)C)/O)/C=C,5.2409127606300006
CC(CNC(=O)c1ccc(cc1)N(C)C)C,4.9307029710600006
N=C1OC[C@H](N1)c1cccc2c1cccc2,4.732059860195
COc1ccc(cc1)c1ccsc1P,4.879001339465001
CN1CCC(CC1)N[C@@H](c1ccc(cc1)C)C,5.809630708175
CN(C1=C(N)C(=S)C1=S)C,3.72795975185
Cc1ccccc1OC1CCNCC1,5.89942827884
OC(=O)c1cnc(c(c1C)Br)O,5.420507901960001
CC[C@@H](C1CC1)NCCc1nccs1,5.330710331295
COc1c(OC)ccc2c1ccs2,4.83818426189
CS[C]1N=C(N(N1)c1ccccc1C)[NH],5.178326575015
O=C(C1Cc2c(C1)cccc2)c1ccccc1,4.6858005056100005
N#Cc1ccccc1C(=O)C(=O)O,4.416407793615001
CC[C@H](SC[C@H](C(=O)C)C)C,5.444998148505
CCCCc1sc(c(c1)C(=O)C)N,4.519811056805
CCn1cccc1[C]([CH]C(=O)C(=O)O)O,4.299398837899999
COC(=O)CCCCCCc1cocc1C=O,5.189211129035
ClCCOC(=O)[C@H](C(=O)OCC)CC,7.436871534165001
C#CCC/N=C(\[C@H]1CCCCO1)/O,7.20013248423
OC[C@@H](CO[C@H]1CC1(C)C)O,8.019195174235
COCCn1cc(sc1=N)OC,5.374248547375001
CC[C@@H](COc1ccc(cc1Cl)CO)O,5.738881107045
N#C/C=C(\c1ccccc1C(F)(F)F)/N,4.60416635046
OCN(COC(=O)C=C)CO,5.167442020995001
CCCC(=O)CCCCl,6.332089301135
C[C@](C1CC1)(CNCC(C1CC1)C1CC1)N,7.747081323735
Cc1cccc(c1c1ccc2c(c1)OCO2)C,5.5511225502
COCCC/N=C(\CN[C@H](CCc1ccccc1)C)/O,5.77425590761
OC(=O)CC[C@H]1C[C]COC1,3.6136719346400006
Oc1ccc(c(c1)C)[C@@H]1COC(=N1)O,5.874938032295
ClCC(CCC(C)C)(C)C,8.628730199355
C[C@H]1C[C@H]([C@@H]2[C@@H]1OCCN2)C,8.15797323799
Oc1ccc(cc1C1=NCCO1)C(C)C,4.726617583185
OCCCN1CCC(CC1)CN(C)C,7.910349634035001
CN[C@H]1CCC[C@H]1Cc1ccc(c(c1)F)OC,5.72527541452
CC(OCCNCc1ccc(o1)C)C,6.128003913260001
O=CCSc1ccc(c(c1)Cl)F,5.172884298005
CCOc1cc(NCC(=N)O)ncn1,5.651804674885
CCCC(=O)CN1C(=O)c2c(C1=O)cccc2,4.680358228600001
F[C@@H]1CCc2c1ncnc2Cl,5.77425590761
N[C@@H]1CCC[C@@]21CCC[C@H]2N,7.885859387490001
Cc1cccc(n1)C(=O)N1CCNCCC1,4.544301303349999
N#CC1=CC(=N)C(=O)C=C1,3.55924916454
CCC[C@H](C(=O)c1ccc(cc1)CS)CC,4.889885893484999
N#Cc1[nH]cc(c1N)N,5.200095683055
CCCN(C1CC1)Cc1cc(N)ccc1OC,5.05043306528
CCCC(=O)COCCCC=O,5.7171119990050006
CCCCCCC/C=C/C[C@@H](C(=O)O)O,6.895364971669999
O/C(=N/C(C)(C)C)/[C@@H](Nc1ccccc1F)C,5.60010304329
O=C(/C=C/c1ccc(o1)C)/C=C/c1ccc(o1)C,3.45584590135
O=C1O[C@@H]([C@H]1[Si](C)(C)C)c1ccccc1,6.36202182469
N#Cc1cccc(c1)/C=N/NC(=N)N,4.171505328165001
Brc1c[nH]c2-c(c1C)ccn2,4.046332956935
NCc1ccc(c(c1)CN1C[C@H]2C[C@@H]1CC2)F,5.57289165824
COC(=O)[C@H](CO[C@H]1CCCCO1)C,7.21101703825
CCSc1ncnc(c1N(=O)=O)Cl,4.231370375274999
O=C1N=NC(=O)c2c1c(N)c(N)cc2,2.5578701947
N[N][C]([C@@H](/N=C(\N1CCOCC1)/O)C)O,6.03004292708
NC[C@@H](C/N=C(\C(F)(F)F)/O)O,5.210980237075
OC(=O)[C@H](Cc1ccc2c(c1)CCO2)N,5.464046118040001
Nc1ccc(c(c1)C(F)F)NC1CC1,4.609608627470001
C[C@@H]1CC[C@H](N(C1)C(=O)C1(N)CCCCC1)C,6.59603973612
N=C1OC[C@](N1)(C)CCc1cccc(c1)Cl,5.913033971365
COC(=O)[CH][C](C(=O)OC)N(CC)CC,4.323889084445
COC(=O)[C@H]([C@@H]1C[C@@H]2CC[C@H](C1)N2)N,5.700785167975
NC[C@]1(CCCN(CC1)C)NCC(C)C,6.778356015955
c1ccn(c1)SSn1cccc1,4.443619178665001
COc1cccc(c1)[C@@H](C(C)C)CNC1CC1,5.87221689379
CCOc1cc(/C=C/C(=O)OC)ccc1C,4.492599671755
O=C[C@H](Cc1ccc(o1)C=O)Br,4.8436265389
C[C@@H]1N[C@]2([N][C]1C)CC(C[C@H]2C)(C)C,6.288551085055
CO[C@@H]1C(=O)CCC[C@@H]1OCc1ccccc1,5.73071769153
CCC(=O)c1ncco1,5.276287561195
Cc1ccc(o1)C(=C)C,4.8953281704950005
CCCc1cc(Cl)c(cc1O)Cl,5.613708735815
C#CC[C@@H](c1ccncn1)NC,5.0613176193
CC(CC[C@@H]([C@@H]1CCCO1)O)C,8.91989201939
[NH]c1cc2C=C[CH]c3c2-c([nH]1)c1ccccc31,2.26398723616
Nc1nn[nH]c2-c1nnn2,4.4545037326850005
O=c1cc[nH]cc1S(=O)(=O)N,5.553843688705
CCc1ccc(cc1)OC[C@](C1CC1)(C#N)N,5.869495755285
O=C1C=C[C@]2([C@@H](C1)C=Cc1c2cccc1)C,4.5715126884
O=C([C@H]1NC=Cc2c1cccc2)OC(C)(C)C,4.58783951943
NC[C@@H]1CCCN1/N=C(\OC(C)(C)C)/O,6.375627517215
CCc1cc(cnc1OC)C(F)(F)F,5.72527541452
CC(C[C@H]1CCCCC=C1)C,7.153873129645
OC1=N[C@@H](NN1)CNc1ccccc1,5.477651810565
CCC(=O)C1(CCC1)c1ccc(cc1)Cl,5.63819898236
Cc1c(C)s/c(=N/N)/n1CC=C,4.873559062455
Clc1ccc(cc1)CC1CCNCC1,5.668131505915
CCOCCOC(=O)[C@@H]1COC[C@@H]1N,6.299435639075
CCOc1ncnc(c1)N[C@H]([C@@H]1CCCO1)C,5.72527541452
CCC[C@@H]1CC(=O)N([C@@H](O1)C)CCC,7.142988575625
OCCCC1CCC(CC1)(C)C,9.11581399175
c1ccc2-c3nccc4c3c(Oc2c1)ccc4,3.932045139725001
CN[C@@H]1CCCC[C@@H]1c1onc(n1)CC,5.836842093225
CS[C@H](C(=O)N(c1ccccc1)C)C,5.167442020995
OC(=O)CCC[N][N]CCCC(=O)O,4.917097278535
C1CCC(=CC1)C#Cc1ccccn1,4.438176901655
CCC[C@H](c1ccnn1C)C,6.91713407971
C1=C[C@H](C=C1)c1ccc(cc1)[C@@H]1C=CC=C1,5.142951774450001
Nc1ccc2c(c1)ncnn2,3.9456508322499992
CCC[C@H](N1CC[C@H](C[C@@H]1C)N)CC,7.28720891639
NCc1occ(c1)C(C)C,6.310320193095
OC1=NC[C]2[CH][C](O1)[CH][CH][CH]2,3.65176787371
CCc1ccc(o1)[C@@H](CC)N,6.149773021300001
CCN(C(C)C)CC(=O)c1ccc(cc1)F,4.391917547069999
CNCc1nccc(c1)N(C1CC1)CC1CC1,5.570170519734999
CCOc1cncc(n1)Br,5.21370137558
O=C1CC(C)(C)CSc2c1cccc2,4.70756961365
OCCN(CCO)CCCN(C1CC(C)(C)N(C(C1)(C)C)O)C,7.02597961991
CCC1=NN[C](O1)C1=C[C]2C(=N1)C=CC=C2,3.1401938347700007
COc1ccc2c(n1)CCOC2,5.50214205711
OCCN1CC[C@H](C1)N(C(=O)C)C,7.064075558980001
CCc1cccc(n1)CCl,5.964735602959999
CC(=O)[C@@H](C1=C([NH])N[C](N=C1)C)N,4.498041948765
O=C1CC[C@]2(N1CCC1=C3C(=CCC=C3)N=C21)C,3.942929693745
C[C@@H]1CC(=O)N(C1)C[C@@H](C1CC1)O,7.072238974495
OC(=N)OCCc1cccc2c1CC(=N2)O,5.325268054285
CCCCC[C@H](Nc1cccc(c1)C)CO,5.738881107045
C=CCN(C(=O)CSCC1CNC1)CC=C,5.9048705558500005
Cc1cnc2c(c1)ccc(c2C(=O)O)C,4.54430130335
CCOC(=O)COc1cccc(c1C)C,5.82867867771
OC[C@@H]1CSC(=S)O1,4.76743466076
CC[C@H](/N=C(\c1cc(F)ccc1N)/O)CC#N,4.938866386575
CCOC(=O)C1=C/C(=C/2\C=CC(=O)C=C2)/NO1,2.6422254883550003
OC1=Nc2cccc(c2O[C@H]1C)N,4.732059860194999
CC/N=C(/O/N=C\c1ccccn1)\O,4.96335663312
C[C@H](N(C(=O)c1ccccc1)C)C1CC1,5.5946607662800005
N#C[C@H]1C[C@H]2C(=NC(=O)N([C@@H]2N[C@H]1N)C)O,5.7143908605
Cc1scc(n1)CNCc1oc(c(n1)C)C,5.16472088249
O[C@H](C(=O)O)CCCc1ccc(cc1)C(=O)O,5.619151012825
COc1ccc(cc1)c1noc(n1)C(C)C,5.025942818735
C=CCOC(=O)c1cccc(c1OCC=C)N,4.47355170222
Cc1cc(C)cc(c1)c1nc2c([nH]1)nccc2,4.50076308727
CCOC(=O)c1ccc(cc1)CC[CH],3.7606134139100007
CCCN1C(=O)Cc2c1cc(C)cc2,5.401459932424999
ClCCN1CCC(CC1)c1ccccc1,6.05725431213
N#CC[C@@H](/N=C(\c1ccc2c(c1)cccc2)/O)C,4.68580050561
CCCN[C@H](C1CC1)CN1CCCC1,7.491294304265
ClCCN(CC)C,6.78651943147
S=C1N=C([CH]C2=CC=C[CH]N12)c1ccccc1,3.27080848301
OCc1ccc(c(c1)F)n1ccc(n1)C1CC1,5.015058264715
CNCCCC[C@@H]1CCCOC1,7.76068701626
OCC[C@H]1COCCN1,7.692658553635
C=C/C=C/O[Si](C=C)(C)C,5.19737454455
OCCn1nnc(c1)CNCCC#N,6.22596489944
CC(=O)c1cc(Cl)c(cc1C(C)(C)C)C,5.35520057784
O=C1C[C@H]2C[C@H]1Cc1c2cccc1,5.68717947545
NCCN1CCN(C[C@@H]1C)C[C@H](O)C,7.627351229515
CN(c1ncc(s1)[C@@H](N)C)Cc1ccco1,5.26812414568
CC[C@@H](c1nc2c(o1)ccc(c2)Cl)NC,5.298056669235001
N#Cc1ccc(c(c1)C)n1ccc2c1nccc2,4.60960862747
CC(c1ccc(cc1)c1ncc[nH]1)(C)C,4.840905400395
c1ccc(cc1)CN1C=CCc2c(C1)cccc2,4.72389644468
CC(N(C(C)(C)C)C(=O)C1CCCC1)C,7.072238974495001
COc1ccccc1OC[C@@H](N)C,5.962014464455001
O[C@H](Cc1ccccc1)C[C@@H](C(=O)O)C,6.147051882795
O=C(C(F)(F)F)Oc1c(F)cccc1F,6.046369758110002
CC(CCC[C@H](Nc1ccccn1)C)C,5.1701631595
OC1=NC2(CO1)CCOCC2,7.96205126563
CCCOCc1nc2c([nH]1)[nH]c(=N)nc2O,4.797367184315
CCOC(=O)/C(=C\1/NCC(=N1)O)/C#N,4.36470616202
[CH]CCC[C@@H]1[C@@H](O)C=CC1=O,3.763334552415
CC[C@@]1(C)N[C@](C)(CC)[C@@H]([C@@H]([C@H]1C)O)O,6.9661145728000005
CCN(CCCOc1ccccc1N)C,5.5511225502
O=C1[C@@H]2CCCC[C@H]2[C@H]2C(=C1O)CCCC2,4.993289156675001
CCOc1cncc(n1)CC(=O)C(C)(C)C,5.19737454455
O=CN(c1ccc(c(c1N(=O)=O)C)N(=O)=O)C,4.291235422385
Nc1ccc(cc1)COc1cccc(n1)C,5.161999743985
CCN(CCc1cccs1)CCC(=N)N,5.32254691578
COCCN[C@H](C(=O)OC)[C@@H](CC)C,6.40011776376
CN(C(=N)S)C(=O)CCCC,6.12800391326
OC[C@@](C(C)(C)C)(/C=C/c1ccccc1)C,5.042269649764999
CCCC[C@H](N(c1cccc(c1)OC)C)CN,5.374248547375
C=C[C@@H](C(=O)Nc1ccccc1)C,5.564728242725
Clc1ncnc(c1C)Cc1ccncc1,5.52391116515
Sc1nnc(o1)Cc1ccccn1,5.86677461678
CCOCc1noc(n1)c1cc(F)ccc1N,4.032727264409999
O[C@H](c1csnc1)c1ccccc1,5.97017787997
Clc1ccc2c(c1)n(C)c(n2)[C@H](O)C,5.31166236176
C[C@H](N1CCN(CC1)CC1CCCCC1)C#N,6.789240569975
F[N]N(C([C@@H](N(F)F)C)(C)C)[O],5.483094087575001
C[C@@H]1CSCCN1Cc1ccccc1N,5.63819898236
CC[C@H](N(C[C@H]1CCCC[C@H]1NC)C)C,7.31442030144
O=C[C@H](CC[C@@H]1CC[C@H](C1(C)C)C)C,6.223243760935
CCCc1ccc(cc1)[C@](CO)(N)C,6.19875351439
N#CCC(=O)c1cc(C)c2c(c1)cccc2,4.073544341985
N#Cc1ccc(c2c1-c1ccccc1CO2)OC,4.598724073450001
CB1OCC2(CO1)CC2,9.22465953195
N[C@H]1NN/C(=C/2\C=CC(=O)C(=C2)O)/N1,3.4748938708849995
O/C(=N/c1nncs1)/CCc1cscc1,5.21370137558
C=CCCCCCCC[C@H](CC=O)C,6.155215298310001
Fc1ccc(c(c1)F)[C@H](c1cccnc1)O,5.962014464455001
COC(Cc1ccccc1)(C)C,6.304877916085
C[C@@H](CC(=O)c1cc(N)ccc1C(=O)O)N,4.166063051155
CCCC/N=C(\C=C\C(C)C)/O,5.51302661113
[CH2]C1=C2C=CCC2=C2[C]1C=CC2,2.83542632221
CCN1CCC(CC1)(C#N)c1ccccn1,4.889885893484999
C[C@H]1CNCCN1c1cscn1,4.6803582286
CCCCCCC[C@@]1(N)C[C@H](C)CC[C@H]1C,8.22872283912
CCCCCc1cccnc1CC,6.125282774755001
[O][S](N1CCNCC1)O,6.522568996484999
OC(=N)C1CCCCCCC1,7.774292708785
NCCOc1ccccc1C(=O)O,5.425950178970001
Cc1cc(COC(=O)C(=C)C)cc(=O)o1,4.688521644115001
SC(=N)NN[CH]C1=C[C](C(=N1)C)C(=O)C,4.127967112085
CCCN(C(=O)OC)C1CCNCC1,7.768850431775
NCCn1c(O)ccc1O,6.152494159804999
CN(C(=O)c1nccc(c1)OC1CC1)C,5.254518453155001
CCn1c(nnc1C)C[C@@H](c1ccccc1)N,6.2150803454200005
CCSCCNCCc1cccs1,5.744323384055
COC(=O)C(=O)ON1CCCCC1,4.95791435611
OC(=O)[C@@H](C/N=C(\c1cncc(c1)C)/O)C,4.9307029710600006
O=C/C(=C\N(C)C)/F,4.601445211954999
CCCC(Oc1ccc(cc1)C=C)(C)C,5.031385095745001
OC(=O)c1ccc(cc1)OCC(F)(F)F,5.396017655414999
COC1=CC(C[C@H](C1)C(=N)O)(O)O,6.794682846985001
SCC[C@@H](/C(=N\C)/O)CC,7.023258481405
CCNCc1cn(nc1C)CC#C,6.293993362065
O=C1CC[C@H](CN1C)[N]C1=C[CH]NC=C1,4.9307029710600006
OC(=O)OC(c1c(F)cc(cc1F)F)(C)C,6.489915334425
COCCCOc1ccc(cc1F)C(=N)N,5.37696968588
ClCC[C@@H]1COC(=O)N1Cc1ccccc1,6.408281179275001
[NH]C1=CC2=C(Cl)C=C[CH]C2=CN1,2.8871279538050003
Clc1ccc(cc1F)N[C]1[N]CCS1,5.35520057784
CCN([C@@H]1CC[C@H](C=C1)O)CC,5.613708735815
CC(=C)P(=O)(Cl)Cl,6.598760874625
OCC[C@@H](SCCCCC/C(=N\N)/O)C,6.223243760935
OC(=N)Cn1ncc(c1)N[C@H](C1CC1)C,5.455882702525
O=C1C=CC2=NCOC2=C1,3.84224756906
CCCCC(=O)c1c(C)cc(nc1S)C,4.9742411871400005
NCCNCc1onc(n1)C(F)(F)F,5.24635503764
O=C1C[C@H]2C[C]1[CH]C=C2,3.643604458195
CCCCCCc1ccc(o1)CN(C)C,6.130725051764999
C/C=C/1\OC(=O)N(C1=O)c1ccc(cc1)Cl,4.721175306175001
C/N=C(\[C@@H](Oc1ccc(cc1)C(C)C)C)/O,5.842284370234999
CCCCO[C@@](OCCC)(CC)O,8.911728603875
O/C=C/1\C(=O)OC(=C1C)C,4.2993988379
CCCCNc1ccc(cc1)OCCOC,5.004173710695
CCCCC[C@@H](N(CCC(=O)O)C)C,6.185147821865
COc1c(F)cccc1c1ccccc1F,5.52935344216
[O][Se]c1ccccc1.[CH2]C#C,5.216422514085
O=NO[C@]1(OC)Oc2ccccc2CN[C@H]1C,3.932045139725
CN1CCN([C@H](C1)C(=O)C)C,5.047711926775
O[C@H]1CCCC(=O)[C@H]1OC(=O)C(C)(C)C,6.005552680535001
CC[C@H](/N=C(\[C@H](CCC[C@H](N)C)C)/O)CO,7.074960113
CCCCC[C@@H](C(=O)OC1COC1)N,6.50352102695
Nc1ccc(c(c1)F)N1NCC(=C1)C(=N)O,4.17422646667
CC[C@H](N1CC(=NC(=O)C1)O)[C](S)[NH],5.333431469800001
OC[C@@H]1[C@@H](O)[C@H](O)[C@H]([C@H]2[N@@]1NNN2)O,6.479030780405
NCC/C(=N\c1ccc(c(c1)C(=O)O)O)/O,4.5633492728850005
CO[C@@](CC(C)C)(CN)C,8.128040714435
C=CC#Cc1cccc2c1cccc2,3.93476627823
ClCC(C(=O)N1CCN(CC1)C)(C)C,6.62325112117
CCc1cccc(c1)/N=C(\CNC1CC1)/O,5.627314428339999
COC(=O)c1c[nH]cc(c1=O)Br,4.89260703199
O=C1C[C@@H]2CC[C@H](C1)N2Cc1cnc(cn1)C,4.955193217605
CCC(=O)c1ccnc(c1)Cl,5.0177794032200005
[NH][C](C1(CC1)Cc1cccc(c1C)Cl)O,6.168820990835
COC(CN[C@@H]1CCOc2c1cccc2)OC,5.8041884311650005
NCCCCC/C(=N\c1cnn(c1)CC)/O,5.597381904785
O=C1[N]C=NC2=C[C](S[C@H]12)c1cocc1,3.46128817836
CCC(OCC(C)C)(O)O,9.11581399175
COC(=O)/N=C(\CN[C@@H](c1ccco1)C)/O,5.755207938075
C[C@@H]1CNCCc2c1cc(Cl)c(c2)F,5.77969818462
N[C@H](c1ccccc1F)C1CCCC1,5.994668126515
NCc1nccn1Cc1cc(C)cc(c1)C,5.730717691530001
OC[C@@H]1CCN(C1)C(=O)c1ccc(=O)oc1,4.857232231425
CC(/N=C(\C=C\c1ccccc1N(=O)=O)/O)C,3.866737815605
OC1=NC[C@@H](C1)c1cccc(c1C)C,6.19331123738
Cc1ccc(cc1CSC(=N)NCC=C)C,5.8259575392050005
N#C[C@@H]1CC(=O)N(C1)c1ccc(nc1)OC,5.26268186867
CCC[C@]1(C)C[C@H]([C@H](O1)CCC#N)O,7.95660898862
O=C(C1=NCCO1)CC(C)(C)C,5.232749345115
O[C@H](c1ccc(cc1)O)CN1CC=CC1,5.79058273864
CCOc1ccccc1[C@@H](Cc1ncc[nH]1)N,5.347037162325
OC(=O)CN(C(=O)Cc1c(C)noc1C)C,6.424608010305
CCCN[C@](CN(C(C)C)CC)(C#N)C,6.76475032343
CCN(C(=O)c1ccc2c(c1)[nH]cc2)C,4.993289156675
CCCCOC(=O)CN(CCOCC)CC,5.64364125937
N[C@H](C(=O)O)Cc1cn2c(n1)ccc(n2)Cl,4.20143785172
CCO[C@@H]1CCCC[C@H]1Br,6.5252901349900005
ClCc1ccc(c(c1)F)n1ncc(c1)C,4.906212724515001
CC[C@H](N(C(CN)(C)C)CC)C,6.704885276320001
CN1CCC[C@H](C1=O)Sc1ccccc1,5.3334314698
C1CN[C@@H](C1)[C@@H]1CCC[N@@]1C1CCC1,7.578370736425001
NC#CCCc1ccccc1,5.651804674885
OCC1(CCN(CC1)C(=O)OC(C)(C)C)C#N,7.17292109918
C=C[C@H](N1CCCCC1)/N=C(\C(=C)C)/O,4.66947367458
CCc1cccc(c1OS(F)([O])[O])CC,6.125282774755
CCOC(=O)c1cc(F)cc(c1)S,4.79464604581
ClCC/C=C(/C(=O)OCC)\CC,5.972899018475001
CCc1nn(c(c1N)C(=O)N1CCCCC1)C,4.889885893484999
OC1=N[C@@H](CCC1)C(=O)N1CCNCC1,6.49263647293
CC(C1=CCNC1)C,6.72665438436
COP(=O)(C/N=C(\C(=C)C)/O)OC,6.688558445290001
CC(C1=CC(=O)c2c([N]1)c([CH2])ccc2Cl)C,2.5769181642350003
CB(Nc1ccc(cc1F)Br)O,5.578333935250001
c1ccc(cc1)N[C@@H]1COc2c1cccc2,5.036827372755001
N#Cc1ccc(cc1)O[C@H](c1cccc(c1)N)C,4.81641515385
O=C1CCc2c(O1)c(C)cc(c2C)C,5.755207938074999
O/N=C/c1cc(sc1OC)SC,4.8517899544150005
O=CN(C(C)C)CC(=O)O,6.691279583795
Clc1ccoc(=O)c1O,4.65858912056
COc1c(OC)ccc(c1Cl)[C@@H](O)C,6.114398220735
C[C@@H]1CCC[C@](C1)(CN[C@H](C1CC1)C)N(C)C,7.055912143465
O=C1C[C@@H]2N1C(=C(CS2)C)P(=O)(O)O,5.43139245598
C=CCNC[C@@]1(C[C@@H](C)C[C@H](C1)C)CC(=O)O,6.4763096419
CC/C=C/[C@@H]1[C@H](C1(C)C)C(=O)O,6.84094220157
COc1cc(C=O)cc(c1[C@@H](O)C)OC,4.617772042984999
C[C@H](C#CC#C[C@@H](O)C)O,5.79058273864
CCO[Si](OCC)(OCC)CCC=C,7.425986980145
OC1=NC[C@H]1O,7.19469020722
CC[C@@](CNS(=O)(=O)CC(C)(C)C)(O)C,8.683152969455001
